,country,volume,deaths,cases,index,nn-score_avg,textblob-score_avg,vader-score_avg,native-score_avg
746,Northern Ireland,0.17189868717257306,0.0,-0.5598922971780891,0,-0.017094017094017103,0.053389118597451914,0.037272222222222214,-0.1794871794871795
747,Wales,0.944448442516906,-0.8514765267301679,-0.30994430741836027,0,-0.017857142857142853,0.046942170093258254,0.0016902976190476633,-0.11904761904761904
748,England,-0.7192255759827243,-0.861743214266784,-0.38603763149894027,0,-0.056650357340037774,0.07227194772456115,-0.018374545096761126,0.21540652148999753
749,Scotland,-0.018534504543122637,-1.0130149833870141,-0.15417863467431497,0,0.052908394287704635,0.023477705524041725,-0.01861680512016719,-0.006060606060606063
750,Northern Ireland,-0.9029509691368298,0.0,-0.2159967223896564,0,0.16666666666666666,-0.00521885521885522,-0.1116638888888889,-0.11111111111111112
751,Wales,-0.005470003302315967,-0.8514765267301679,-0.18968237443391384,0,-0.08620689655172417,0.07532221654662387,0.18175441810344825,0.22629310344827586
752,England,-0.9796491393149821,-0.9188117115316214,-0.34258739857735093,0,0.10060721607338817,0.06520780008509439,0.07749819952010155,0.0819699453906364
753,Scotland,-0.8157868159052638,-0.960982786400086,-0.19062408941346326,0,0.16865203761755485,0.038120358684622005,-0.004098390804597694,0.1128526645768025
754,Northern Ireland,-1.500089667086498,0.0,-0.28951922458580404,0,-0.16666666666666666,0.007291666666666666,0.015333333333333332,-0.16666666666666666
755,Wales,-0.048648114475916965,-1.067106418482313,-0.23533736751134257,0,0.2163978494623656,0.06353463098911055,0.11119186827956988,0.1814516129032258
756,England,-0.715843451783604,-0.9278225268892274,-0.33538526525155016,0,0.036286948373902846,0.04606801892357272,0.0073732783570129605,0.10033766899475202
757,Scotland,-0.8490056622120197,-1.0130149833870141,-0.029222789854378074,0,-0.0035366931918656085,0.05739197025834956,-0.011306277630415565,0.012555260831122895
758,Northern Ireland,-1.3806619274965644,0.0,-0.09029696057043617,0,0.0,0.02146464646464645,0.012966666666666682,0.0
759,Wales,0.642201664301699,-0.9952297878982646,-0.26651638717397685,0,-0.22926829268292684,-0.014249188999093762,-0.10079826219512195,-0.20426829268292684
760,England,-0.715843451783604,-0.9278225268892274,-0.42117771058306713,0,0.25554912905390376,0.05376995572396886,0.03726624292264886,0.18418165814379583
761,Scotland,-0.6496925843714844,-0.960982786400086,0.2415148739221519,0,0.02995471960989203,-0.012109639401836694,0.005049760536398465,0.15203761755485895
762,Northern Ireland,-0.30581227118716153,0.0,0.01880094591417006,0,-0.027777777777777766,0.0009912395560543667,-0.005437499999999983,0.08333333333333333
763,Wales,0.426311108433694,-0.9233531573142162,-0.21083956634784423,0,0.1646103896103896,0.06017584969593895,-0.028154090909090893,0.08636363636363636
764,England,-0.9289172763281787,-0.8557360040283801,-0.4084354746989581,0,-0.11312131085137796,0.05698136406092062,-0.011575666035316573,0.15270737297210088
765,Scotland,-0.9154433548255315,-0.960982786400086,-0.40061932862474614,0,0.0839080459770115,0.0231241914216052,-0.07408109195402299,0.04827586206896552
766,Northern Ireland,-1.2612341879066307,0.0,-0.2942626118242652,0,0.16666666666666666,0.04914847883597883,0.16235,0.16666666666666666
767,Wales,0.858092220169704,-0.8514765267301679,-0.21974785768002544,0,0.3126321353065539,0.039012540091053226,0.030861740221987313,0.15763742071881606
768,England,-1.020234629704425,-0.8467251886707742,-0.5258856489350939,0,0.11087176776353463,0.09066656473343832,0.026571816614878594,0.19671301049654427
769,Scotland,-0.7493491232917521,-0.9089505894131579,-0.6123500656807503,0,0.09251667872357527,0.06050246992645111,0.14189442568925328,0.11277228518607828
770,Northern Ireland,-1.2612341879066307,0.0,-0.2159967223896564,0,0.08333333333333333,0.05052083333333333,0.08974583333333334,0.16666666666666666
771,Wales,0.469489219607295,-0.8514765267301679,-0.304376625335747,0,0.21785714285714286,0.09889478232580909,0.170643125,0.34910714285714284
772,England,-1.0709664926912283,-0.9158081064124195,-0.34108365645438155,0,0.09938476208814132,0.0562935661374551,0.01665899626708293,0.2663683312932374
773,Scotland,-1.048318740052555,-1.0130149833870141,0.4011806756365157,0,0.02011494252873563,0.031419192437511394,0.07888362068965518,0.02011494252873563
774,Northern Ireland,-1.0223787087267635,0.0,0.02117263953340063,0,0.0,0.07621527777777777,0.018975,0.08333333333333333
775,Wales,0.987626553690507,-0.7795998961461196,-0.21529371201393485,0,0.13194444444444442,0.10504637403612009,0.049934461805555524,0.4140625
776,England,-0.8578926681466538,-0.8527323989091782,-0.3406879348430738,0,0.20135129993077427,0.059068449876982204,-0.040403925837929275,0.16105519567346852
777,Scotland,-0.8157868159052638,-0.8569183924262297,0.11308803341277229,0,-0.024958949096880133,0.02947791233351577,0.04388340722495894,0.06830870279146141
778,Northern Ireland,-0.9029509691368298,0.0,0.26782877593337995,0,-0.03333333333333333,0.03550374779541445,-0.12834166666666666,0.26666666666666666
779,Wales,-0.048648114475916965,-0.7795998961461196,-0.19079591085043648,0,0.33333333333333337,0.0752573770108492,0.25343958333333333,0.125
